Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2025-07-26 14:40:34 UTC,128,e35cb821-a7ae-41d8-a7c1-3fb43082b786,Christian,Kirk,HOU,WR,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-24 21:28:46 UTC,113,d97eb184-b572-477a-98c8-e918a0bf1c66,C.J.,Stroud,HOU,QB,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-23 12:22:26 UTC,104,6f51ed2b-b312-4ac8-a02b-f791528ab5eb,Jayden,Higgins,HOU,WR,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-22 02:55:05 UTC,89,bbd7c5bc-808f-4c97-80e1-6029515ff8bc,Travis,Kelce,KC,TE,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-21 02:12:15 UTC,80,4808cc03-7e41-4c33-974f-a1701a98324c,Patrick,Mahomes,KC,QB,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-20 13:10:32 UTC,65,c43f5ce9-2f01-49df-83cb-c198ca9c49c8,James,Conner,ARI,RB,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-19 15:09:27 UTC,56,fbc4cce8-3964-402c-a0a6-dbe13b5ebd86,RJ,Harvey,DEN,RB,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-18 18:12:27 UTC,41,4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier,Worthy,KC,WR,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-17 13:25:52 UTC,32,3bca74ae-aea9-4b96-9cfa-ba6320a9dca6,Davante,Adams,LAR,WR,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-15 21:20:50 UTC,17,1bc16f8e-964e-4946-b3da-bd7b7fe8731e,Bucky,Irving,TB,RB,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-07-15 12:16:35 UTC,8,827b3a04-55f4-4c0e-940f-62be3233dd15,Puka,Nacua,LAR,WR,fede8d73-1a13-404f-8631-d3a7e79d9d63,57eb736d-9bad-4a41-a53a-5b8e2dd8d3ba,,12,,Best Ball Mania VI,6106dedb-e89a-4935-a438-7121641b8a15,25.0,15000000.0,672672,,,,,,,,,,
2025-08-14 12:26:24 UTC,209,2521c244-cb3c-497e-b928-9c2f542bb7c3,Kyle,Monangai,CHI,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-13 12:43:12 UTC,200,5187785b-3707-4207-aee0-a55778dfb9a1,DJ,Giddens,IND,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 23:51:56 UTC,185,3506f452-2e97-46e6-be4b-e79fed5b3491,Jack,Bech,LV,WR,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 03:16:30 UTC,176,42be1a8b-6bdd-4bda-a857-3a01bbc6aeac,Wan'Dale,Robinson,NYG,WR,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-09 22:54:57 UTC,161,b760285b-f146-44b7-91a6-80b79734aa3a,Keaton,Mitchell,BAL,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-08 15:51:41 UTC,152,84f0a2d4-81a1-424b-a516-172e02cd82e3,Braelon,Allen,NYJ,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-06 20:28:27 UTC,137,e4a0d065-ce78-4bf8-8e8e-ecce74e7e30c,Jaydon,Blue,DAL,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-05 17:05:30 UTC,128,91edd6d6-bd65-4571-8713-41fc3cd2eb92,Tank,Bigsby,JAX,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-04 15:14:27 UTC,113,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-03 22:44:32 UTC,104,c0c80e9d-fe68-441d-90d4-b5828752b9c7,Cooper,Kupp,SEA,WR,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-02 14:01:50 UTC,89,45040fd6-c586-4f05-b4a5-35e32042f5c8,Cam,Skattebo,NYG,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-01 20:08:34 UTC,80,d0d1514c-26e3-405f-84de-8072bc2b0fa7,Chris,Godwin,TB,WR,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-01 00:23:13 UTC,65,e57459d1-a8ea-4e55-909d-06b378e09b02,Stefon,Diggs,NE,WR,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-30 23:23:56 UTC,56,a8c3cb2b-7728-4ee0-8f89-f218e5e0c409,Chuba,Hubbard,CAR,RB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-29 14:03:23 UTC,41,7db4138f-109b-4b32-8c1b-cd51a4c12d1f,George,Pickens,DAL,WR,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-28 13:51:42 UTC,32,c3c29d05-6c66-4726-b2b3-01f5323a8087,Lamar,Jackson,BAL,QB,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-27 23:37:02 UTC,17,d98df6de-a814-477a-bd9b-b6a747f32ab4,Brock,Bowers,LV,TE,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-27 03:43:10 UTC,8,827b3a04-55f4-4c0e-940f-62be3233dd15,Puka,Nacua,LAR,WR,22cb4c9e-fb66-4ad2-99be-f6ae4952ba06,588753e2-1d65-43ea-b101-8b576db3a165,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-29 14:32:40 UTC,212,54ad314c-d98a-4087-9831-d9fe55233e1c,DeAndre,Hopkins,BAL,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 16:36:28 UTC,197,b8b2120d-d09f-4467-b7fc-3e9c32df9f5a,Jordan,Whittington,LAR,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-27 17:10:03 UTC,188,a07ec2e7-a9ff-4797-8b81-e97de03a6a51,Rico,Dowdle,CAR,RB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-26 16:37:45 UTC,173,e5efd76e-3450-4e90-b4a4-74a10f8cef0b,Jarquez,Hunter,LAR,RB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 05:32:51 UTC,164,3dbcda8c-adc6-4d3e-9ed8-12b7581aa0ba,Jaylin,Noel,HOU,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-24 02:43:48 UTC,149,315ad6ba-764f-4118-9deb-03720308a0c2,Dallas,Goedert,PHI,TE,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-22 20:48:42 UTC,140,af512904-a1c9-4f40-ac9b-3f04329bc6b8,Javonte,Williams,DAL,RB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-22 02:52:46 UTC,125,d97eb184-b572-477a-98c8-e918a0bf1c66,C.J.,Stroud,HOU,QB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 01:56:14 UTC,116,37bd88b0-b695-4a09-a0e9-fc29f6c14dfd,Justin,Herbert,LAC,QB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-20 19:53:24 UTC,101,06bb179e-5f55-4679-9f0d-e94d1c5dff0c,Tre',Harris,LAC,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-20 01:42:30 UTC,92,d163492c-f926-4cb9-96fc-b93759e92541,Brian,Robinson Jr.,WAS,RB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-19 04:36:47 UTC,77,533aaf00-6105-4dc7-9e32-ee6e0e78a66a,Deebo,Samuel,WAS,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-18 19:21:00 UTC,68,e4bcd565-12d4-4b4c-91b1-1b72541b24e2,David,Montgomery,DET,RB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-18 02:27:32 UTC,53,7db4138f-109b-4b32-8c1b-cd51a4c12d1f,George,Pickens,DAL,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 13:39:16 UTC,44,6d78912a-4699-4228-9e18-621c213202a7,George,Kittle,SF,TE,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 02:39:28 UTC,29,9ecd270d-e314-466e-8cff-126385d8a9e9,Josh,Jacobs,GB,RB,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-16 02:51:02 UTC,20,f41070b3-c28d-4cff-afb4-6bae844edabf,Ladd,McConkey,LAC,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-15 17:54:22 UTC,5,1b76bd49-ac28-457e-96a6-4b2135c9ff73,CeeDee,Lamb,DAL,WR,4c1368ee-0bbe-465c-bcf6-b49d065b6a69,59824355-7abc-49f6-aa42-894cc1b977a3,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-13 03:01:54 UTC,210,a46b6ee1-e38e-48cc-9d43-0917418812fc,Jalen,Royals,KC,WR,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-12 15:20:06 UTC,199,bdecac5a-bd13-4a2c-94c8-4ff12c29d50a,Darius,Slayton,NYG,WR,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 02:34:52 UTC,186,edeb9b06-d0b7-44cc-ac47-971fa68ff0a6,Brashard,Smith,KC,RB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-10 03:54:54 UTC,175,b760285b-f146-44b7-91a6-80b79734aa3a,Keaton,Mitchell,BAL,RB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-08 22:49:22 UTC,162,50be3583-2a3d-455a-91ce-ba6959783642,Matthew,Stafford,LAR,QB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-08 03:13:35 UTC,151,00403734-5e69-424c-974e-ceefbc335618,Tyler,Allgeier,ATL,RB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-06 21:18:23 UTC,138,91edd6d6-bd65-4571-8713-41fc3cd2eb92,Tank,Bigsby,JAX,RB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-05 17:17:11 UTC,127,01b46905-02f2-4016-a320-7cc36b5d1afc,Trevor,Lawrence,JAX,QB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-04 03:09:53 UTC,114,fb971e03-d484-4d81-982d-0e0af12179e6,J.K.,Dobbins,DEN,RB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-03 18:06:19 UTC,103,bbd7c5bc-808f-4c97-80e1-6029515ff8bc,Travis,Kelce,KC,TE,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-02 13:44:33 UTC,90,4808cc03-7e41-4c33-974f-a1701a98324c,Patrick,Mahomes,KC,QB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-01 20:50:06 UTC,79,f234f298-dc09-48a1-8198-168a9c25c28c,Jayden,Reed,GB,WR,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-31 11:48:59 UTC,66,2c4e3e6e-667c-44c3-8083-bfd11b1fd7a8,Calvin,Ridley,TEN,WR,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-30 17:21:35 UTC,55,d8c923f8-3ccf-49c2-895a-c58ad280c088,Travis,Hunter,JAX,WR,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-29 20:06:46 UTC,42,4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier,Worthy,KC,WR,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-29 03:17:57 UTC,31,fd373123-6fc9-4e2c-829c-9879ae96caea,Omarion,Hampton,LAC,RB,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-28 02:18:19 UTC,18,d98df6de-a814-477a-bd9b-b6a747f32ab4,Brock,Bowers,LV,TE,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-27 15:47:51 UTC,7,827b3a04-55f4-4c0e-940f-62be3233dd15,Puka,Nacua,LAR,WR,95657709-f3a8-4391-828d-3fa8695f0483,5ccbb92c-aec7-452c-9f21-b0efd17fea02,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-03 21:22:14 UTC,213,2521c244-cb3c-497e-b928-9c2f542bb7c3,Kyle,Monangai,CHI,RB,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-02 04:38:36 UTC,196,54ad314c-d98a-4087-9831-d9fe55233e1c,DeAndre,Hopkins,BAL,WR,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-01 18:07:03 UTC,189,a6ce2c32-ead2-45cf-8add-22978d63a07e,Mason,Taylor,NYJ,TE,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-30 19:09:44 UTC,172,84f0a2d4-81a1-424b-a516-172e02cd82e3,Braelon,Allen,NYJ,RB,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-29 18:08:37 UTC,165,63cbde87-5fd3-410c-9c64-2185510182ef,DeMario,Douglas,NE,WR,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 02:13:00 UTC,148,951df6a2-c1b0-499f-819e-67798c2cc6a2,Brenton,Strange,JAX,TE,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-27 14:41:21 UTC,141,86d70c50-1438-435a-be56-17fc097d2763,Jordan,Love,GB,QB,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 23:05:56 UTC,124,01b46905-02f2-4016-a320-7cc36b5d1afc,Trevor,Lawrence,JAX,QB,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 00:09:16 UTC,117,43e1dda1-d83d-4da9-a11a-e6c4b714e102,Evan,Engram,DEN,TE,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 02:48:02 UTC,100,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-22 15:15:56 UTC,93,7eba46a1-1484-4352-b7f8-480163694c25,Brandon,Aiyuk,SF,WR,72631ac4-d376-44ae-b5cc-6e303292c1ef,5d667795-710c-4b90-a303-24070f4b90f0,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
