Bastardos,104.62,Joe Burrow;CIN;QB,D'Onta Foreman;TEN;RB,Darrel Williams;KC;RB,Joe Mixon;CIN;RB,Ke'Shawn Vaughn;TB;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Van Jefferson;LAR;WR,George Kittle;SF;TE,
FatJesus101 (2),104.6,Aaron Rodgers;GB;QB,Clyde Edwards-Helaire;KC;RB,Joe Mixon;CIN;RB,Ke'Shawn Vaughn;TB;RB,A.J. Brown;TEN;WR,Allen Lazard;GB;WR,Isaiah McKenzie;BUF;WR,Mike Evans;TB;WR,Anthony Firkser;TEN;TE,C.J. Uzomah;CIN;TE,
jpl5021 (5),104.6,Aaron Rodgers;GB;QB,Trey Lance;SF;QB,Darrel Williams;KC;RB,Joe Mixon;CIN;RB,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Marquez Valdes-Scantling;GB;WR,Tee Higgins;CIN;WR,Tyler Johnson;TB;WR,Tyler Higbee;LAR;TE,
croberts24,104.54,Matthew Stafford;LAR;QB,Tom Brady;TB;QB,Clyde Edwards-Helaire;KC;RB,D'Onta Foreman;TEN;RB,Brandon Aiyuk;SF;WR,Deebo Samuel;SF;WR,Marquez Valdes-Scantling;GB;WR,Mike Evans;TB;WR,Geoff Swaim;TEN;TE,Travis Kelce;KC;TE,
pnkflyd898 (3),104.42,Joe Burrow;CIN;QB,Patrick Mahomes;KC;QB,Darrel Williams;KC;RB,Elijah Mitchell;SF;RB,Jerick McKinnon;KC;RB,Brandon Aiyuk;SF;WR,Deebo Samuel;SF;WR,Demarcus Robinson;KC;WR,Ja'Marr Chase;CIN;WR,C.J. Uzomah;CIN;TE,
beeney24,104.36,Tom Brady;TB;QB,Clyde Edwards-Helaire;KC;RB,Leonard Fournette;TB;RB,Sony Michel;LAR;RB,Zack Moss;BUF;RB,Davante Adams;GB;WR,Deebo Samuel;SF;WR,Ja'Marr Chase;CIN;WR,Van Jefferson;LAR;WR,C.J. Uzomah;CIN;TE,
tx420tx,104.36,Joe Burrow;CIN;QB,Tom Brady;TB;QB,Cam Akers;LAR;RB,Clyde Edwards-Helaire;KC;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Demarcus Robinson;KC;WR,Mike Evans;TB;WR,C.J. Uzomah;CIN;TE,Josiah Deguara;GB;TE,
rileydraper,104.32,Joe Burrow;CIN;QB,AJ Dillon;GB;RB,Aaron Jones;GB;RB,Ke'Shawn Vaughn;TB;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Nick Westbrook-Ikhine;TEN;WR,Tyler Boyd;CIN;WR,C.J. Uzomah;CIN;TE,Dawson Knox;BUF;TE,
Eaglezzz (26),104.3,Aaron Rodgers;GB;QB,Aaron Jones;GB;RB,Joe Mixon;CIN;RB,Ja'Marr Chase;CIN;WR,Marquez Valdes-Scantling;GB;WR,Randall Cobb;GB;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,Dawson Knox;BUF;TE,Marcedes Lewis;GB;TE,
Broncos333 (3),104.22,Joe Burrow;CIN;QB,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Jerick McKinnon;KC;RB,Ke'Shawn Vaughn;TB;RB,Demarcus Robinson;KC;WR,Ja'Marr Chase;CIN;WR,Mecole Hardman;KC;WR,Scott Miller;TB;WR,C.J. Uzomah;CIN;TE,
rockinyourdime,104.16,Tom Brady;TB;QB,Aaron Jones;GB;RB,Giovani Bernard;TB;RB,Allen Lazard;GB;WR,Byron Pringle;KC;WR,Cyril Grayson;TB;WR,Demarcus Robinson;KC;WR,Mike Evans;TB;WR,Nick Westbrook-Ikhine;TEN;WR,Travis Kelce;KC;TE,
sophiagrace (19),104.12,Joe Burrow;CIN;QB,Aaron Jones;GB;RB,Joe Mixon;CIN;RB,Ke'Shawn Vaughn;TB;RB,Davante Adams;GB;WR,Emmanuel Sanders;BUF;WR,Ja'Marr Chase;CIN;WR,Julio Jones;TEN;WR,Josiah Deguara;GB;TE,Tyler Higbee;LAR;TE,
im50tyson (19),104.1,Aaron Rodgers;GB;QB,AJ Dillon;GB;RB,Aaron Jones;GB;RB,Leonard Fournette;TB;RB,A.J. Brown;TEN;WR,Allen Lazard;GB;WR,Julio Jones;TEN;WR,Marquez Valdes-Scantling;GB;WR,Scott Miller;TB;WR,Josiah Deguara;GB;TE,
Brinkman44 (2),104.02,Joe Burrow;CIN;QB,Joe Mixon;CIN;RB,Brandon Aiyuk;SF;WR,Jauan Jennings;SF;WR,Mike Evans;TB;WR,Scott Miller;TB;WR,Tee Higgins;CIN;WR,Tyler Boyd;CIN;WR,C.J. Uzomah;CIN;TE,Rob Gronkowski;TB;TE,
Quasi (14),104.02,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Clyde Edwards-Helaire;KC;RB,Ke'Shawn Vaughn;TB;RB,Allen Lazard;GB;WR,Byron Pringle;KC;WR,Randall Cobb;GB;WR,Tyreek Hill;KC;WR,Cameron Brate;TB;TE,Josiah Deguara;GB;TE,
im50tyson (12),103.86,Tom Brady;TB;QB,Clyde Edwards-Helaire;KC;RB,Giovani Bernard;TB;RB,Leonard Fournette;TB;RB,Julio Jones;TEN;WR,Odell Beckham;LAR;WR,Scott Miller;TB;WR,Tyler Johnson;TB;WR,George Kittle;SF;TE,Travis Kelce;KC;TE,
Jherm2011 (5),103.76,Josh Allen;BUF;QB,Ryan Tannehill;TEN;QB,Clyde Edwards-Helaire;KC;RB,D'Onta Foreman;TEN;RB,Devin Singletary;BUF;RB,Isaiah McKenzie;BUF;WR,Mike Evans;TB;WR,Randall Cobb;GB;WR,C.J. Uzomah;CIN;TE,Dawson Knox;BUF;TE,
mnnorthshore,103.64,Matthew Stafford;LAR;QB,Devin Singletary;BUF;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Deebo Samuel;SF;WR,Isaiah McKenzie;BUF;WR,Tyler Boyd;CIN;WR,Van Jefferson;LAR;WR,Dawson Knox;BUF;TE,George Kittle;SF;TE,
bacqueen (26),103.62,Joe Burrow;CIN;QB,Clyde Edwards-Helaire;KC;RB,Darrel Williams;KC;RB,Elijah Mitchell;SF;RB,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Marquez Valdes-Scantling;GB;WR,Odell Beckham;LAR;WR,Tyreek Hill;KC;WR,Cameron Brate;TB;TE,
Barty,103.6,Aaron Rodgers;GB;QB,Aaron Jones;GB;RB,Clyde Edwards-Helaire;KC;RB,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Marquez Valdes-Scantling;GB;WR,Randall Cobb;GB;WR,Stefon Diggs;BUF;WR,Dawson Knox;BUF;TE,Marcedes Lewis;GB;TE,
OnearmSteve,103.36,Jimmy Garoppolo;SF;QB,Tom Brady;TB;QB,AJ Dillon;GB;RB,Elijah Mitchell;SF;RB,Joe Mixon;CIN;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Julio Jones;TEN;WR,Marquez Valdes-Scantling;GB;WR,C.J. Uzomah;CIN;TE,
TheZach10 (7),103.22,Joe Burrow;CIN;QB,Aaron Jones;GB;RB,Ke'Shawn Vaughn;TB;RB,Davante Adams;GB;WR,Ja'Marr Chase;CIN;WR,Randall Cobb;GB;WR,Tee Higgins;CIN;WR,Tyler Boyd;CIN;WR,C.J. Uzomah;CIN;TE,Josiah Deguara;GB;TE,
cneuey,103.2,Aaron Rodgers;GB;QB,Derrick Henry;TEN;RB,Devin Singletary;BUF;RB,Allen Lazard;GB;WR,Demarcus Robinson;KC;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Stefon Diggs;BUF;WR,Josiah Deguara;GB;TE,Tyler Higbee;LAR;TE,
DMC72 (22),103.2,Ryan Tannehill;TEN;QB,Cam Akers;LAR;RB,Darrel Williams;KC;RB,Brandon Aiyuk;SF;WR,Cooper Kupp;LAR;WR,Isaiah McKenzie;BUF;WR,Julio Jones;TEN;WR,Tyreek Hill;KC;WR,C.J. Uzomah;CIN;TE,Tyler Higbee;LAR;TE,
im50tyson (4),103.16,Jimmy Garoppolo;SF;QB,Josh Allen;BUF;QB,Clyde Edwards-Helaire;KC;RB,Elijah Mitchell;SF;RB,Zack Moss;BUF;RB,A.J. Brown;TEN;WR,Brandon Aiyuk;SF;WR,Odell Beckham;LAR;WR,Stefon Diggs;BUF;WR,Tyler Higbee;LAR;TE,
Eaglezzz (15),103.14,Jimmy Garoppolo;SF;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Sony Michel;LAR;RB,A.J. Brown;TEN;WR,Demarcus Robinson;KC;WR,Odell Beckham;LAR;WR,Van Jefferson;LAR;WR,Anthony Firkser;TEN;TE,Travis Kelce;KC;TE,
bigb70,103.06,Josh Allen;BUF;QB,Elijah Mitchell;SF;RB,Giovani Bernard;TB;RB,Ke'Shawn Vaughn;TB;RB,Cole Beasley;BUF;WR,Deebo Samuel;SF;WR,Ja'Marr Chase;CIN;WR,Tee Higgins;CIN;WR,Cameron Brate;TB;TE,George Kittle;SF;TE,
sophiagrace (15),103.06,Josh Allen;BUF;QB,AJ Dillon;GB;RB,Darrel Williams;KC;RB,Devin Singletary;BUF;RB,Marquez Valdes-Scantling;GB;WR,Mecole Hardman;KC;WR,Mike Evans;TB;WR,Tyler Boyd;CIN;WR,Dawson Knox;BUF;TE,Josiah Deguara;GB;TE,
uconnhuskies333,102.82,Patrick Mahomes;KC;QB,Tom Brady;TB;QB,Darrel Williams;KC;RB,Jerick McKinnon;KC;RB,Ke'Shawn Vaughn;TB;RB,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Marquez Valdes-Scantling;GB;WR,Rob Gronkowski;TB;TE,Travis Kelce;KC;TE,
Musicmanwill (2),102.82,Joe Burrow;CIN;QB,Patrick Mahomes;KC;QB,Aaron Jones;GB;RB,Elijah Mitchell;SF;RB,Sony Michel;LAR;RB,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Tyler Boyd;CIN;WR,Cameron Brate;TB;TE,Tyler Higbee;LAR;TE,
schmidty1994 (2),102.72,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Devin Singletary;BUF;RB,Sony Michel;LAR;RB,Julio Jones;TEN;WR,Randall Cobb;GB;WR,Stefon Diggs;BUF;WR,Tee Higgins;CIN;WR,George Kittle;SF;TE,Josiah Deguara;GB;TE,
Jms0314,102.6,Jimmy Garoppolo;SF;QB,Ryan Tannehill;TEN;QB,Aaron Jones;GB;RB,Derrick Henry;TEN;RB,Devin Singletary;BUF;RB,A.J. Brown;TEN;WR,Davante Adams;GB;WR,Julio Jones;TEN;WR,Tyler Boyd;CIN;WR,George Kittle;SF;TE,
Coopstwo9,102.54,Joe Burrow;CIN;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,D'Onta Foreman;TEN;RB,Zack Moss;BUF;RB,Ja'Marr Chase;CIN;WR,Mecole Hardman;KC;WR,Odell Beckham;LAR;WR,C.J. Uzomah;CIN;TE,Travis Kelce;KC;TE,
Studmuffin (4),102.52,Matthew Stafford;LAR;QB,Patrick Mahomes;KC;QB,Darrel Williams;KC;RB,Ke'Shawn Vaughn;TB;RB,Allen Lazard;GB;WR,Marquez Valdes-Scantling;GB;WR,Tee Higgins;CIN;WR,Tyreek Hill;KC;WR,Josiah Deguara;GB;TE,Rob Gronkowski;TB;TE,
comebackzinc (19),102.52,Joe Burrow;CIN;QB,Ke'Shawn Vaughn;TB;RB,Samaje Perine;CIN;RB,Sony Michel;LAR;RB,Ja'Marr Chase;CIN;WR,Tee Higgins;CIN;WR,Tyler Boyd;CIN;WR,Tyreek Hill;KC;WR,Cameron Brate;TB;TE,Travis Kelce;KC;TE,
Buknasty87 (3),102.5,Trey Lance;SF;QB,Derrick Henry;TEN;RB,Leonard Fournette;TB;RB,Davante Adams;GB;WR,Mike Evans;TB;WR,Odell Beckham;LAR;WR,Tee Higgins;CIN;WR,Van Jefferson;LAR;WR,Anthony Firkser;TEN;TE,George Kittle;SF;TE,
mkmarko (4),102.24,Joe Burrow;CIN;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Darrel Williams;KC;RB,Derrick Gore;KC;RB,Cooper Kupp;LAR;WR,Mecole Hardman;KC;WR,Odell Beckham;LAR;WR,Van Jefferson;LAR;WR,George Kittle;SF;TE,
terpsr1,102.22,Joe Burrow;CIN;QB,Darrel Williams;KC;RB,Elijah Mitchell;SF;RB,Giovani Bernard;TB;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Tee Higgins;CIN;WR,Tyreek Hill;KC;WR,Anthony Firkser;TEN;TE,
tsank23 (5),102.14,Jimmy Garoppolo;SF;QB,Devin Singletary;BUF;RB,Elijah Mitchell;SF;RB,Zack Moss;BUF;RB,Brandon Aiyuk;SF;WR,Deebo Samuel;SF;WR,Gabriel Davis;BUF;WR,Jauan Jennings;SF;WR,Stefon Diggs;BUF;WR,George Kittle;SF;TE,
themm,102.12,Joe Burrow;CIN;QB,Devin Singletary;BUF;RB,Jerick McKinnon;KC;RB,Kyle Juszczyk;SF;RB,Breshad Perriman;TB;WR,Davante Adams;GB;WR,Isaiah McKenzie;BUF;WR,Mike Evans;TB;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,
plustin (18),102.12,Joe Burrow;CIN;QB,Devin Singletary;BUF;RB,Samaje Perine;CIN;RB,Davante Adams;GB;WR,Mike Evans;TB;WR,Randall Cobb;GB;WR,Tee Higgins;CIN;WR,Van Jefferson;LAR;WR,C.J. Uzomah;CIN;TE,Josiah Deguara;GB;TE,
slhs23,102,Ryan Tannehill;TEN;QB,Derrick Henry;TEN;RB,A.J. Brown;TEN;WR,Breshad Perriman;TB;WR,Isaiah McKenzie;BUF;WR,Mike Evans;TB;WR,Nick Westbrook-Ikhine;TEN;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,Rob Gronkowski;TB;TE,
Lenndawgs (2),101.96,Tom Brady;TB;QB,Cam Akers;LAR;RB,Jerick McKinnon;KC;RB,Joe Mixon;CIN;RB,Breshad Perriman;TB;WR,Cole Beasley;BUF;WR,Emmanuel Sanders;BUF;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,Travis Kelce;KC;TE,
TheFFOracle (10),101.96,Tom Brady;TB;QB,AJ Dillon;GB;RB,Leonard Fournette;TB;RB,Breshad Perriman;TB;WR,Byron Pringle;KC;WR,Cyril Grayson;TB;WR,Davante Adams;GB;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Rob Gronkowski;TB;TE,
DoomKrew,101.86,Josh Allen;BUF;QB,AJ Dillon;GB;RB,D'Onta Foreman;TEN;RB,Leonard Fournette;TB;RB,Sony Michel;LAR;RB,Allen Lazard;GB;WR,Isaiah McKenzie;BUF;WR,Ja'Marr Chase;CIN;WR,Stefon Diggs;BUF;WR,Cameron Brate;TB;TE,
VinnieD1,101.84,Joe Burrow;CIN;QB,Matthew Stafford;LAR;QB,Aaron Jones;GB;RB,D'Onta Foreman;TEN;RB,Ke'Shawn Vaughn;TB;RB,Sony Michel;LAR;RB,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Travis Kelce;KC;TE,Tyler Higbee;LAR;TE,
Loman147 (10),101.76,Tom Brady;TB;QB,Clyde Edwards-Helaire;KC;RB,Giovani Bernard;TB;RB,Joe Mixon;CIN;RB,Byron Pringle;KC;WR,Scott Miller;TB;WR,Tyler Johnson;TB;WR,Tyreek Hill;KC;WR,Cameron Brate;TB;TE,Rob Gronkowski;TB;TE,
Scooby-Doo,101.74,Jimmy Garoppolo;SF;QB,Matthew Stafford;LAR;QB,Devin Singletary;BUF;RB,Elijah Mitchell;SF;RB,Deebo Samuel;SF;WR,Jauan Jennings;SF;WR,Julio Jones;TEN;WR,Van Jefferson;LAR;WR,George Kittle;SF;TE,Travis Kelce;KC;TE,
im50tyson (18),101.6,Ryan Tannehill;TEN;QB,Aaron Jones;GB;RB,Clyde Edwards-Helaire;KC;RB,Joe Mixon;CIN;RB,A.J. Brown;TEN;WR,Davante Adams;GB;WR,Julio Jones;TEN;WR,Randall Cobb;GB;WR,Cameron Brate;TB;TE,Josiah Deguara;GB;TE,
mpuntsch,101.6,Aaron Rodgers;GB;QB,Jimmy Garoppolo;SF;QB,Devin Singletary;BUF;RB,Leonard Fournette;TB;RB,Sony Michel;LAR;RB,Randall Cobb;GB;WR,Tyler Boyd;CIN;WR,Tyreek Hill;KC;WR,Anthony Firkser;TEN;TE,George Kittle;SF;TE,
im50tyson (16),101.56,Jimmy Garoppolo;SF;QB,Josh Allen;BUF;QB,Giovani Bernard;TB;RB,Zack Moss;BUF;RB,A.J. Brown;TEN;WR,Cole Beasley;BUF;WR,Ja'Marr Chase;CIN;WR,Stefon Diggs;BUF;WR,Tyler Boyd;CIN;WR,George Kittle;SF;TE,
AverageJoeGibbs (4),101.36,Josh Allen;BUF;QB,AJ Dillon;GB;RB,Aaron Jones;GB;RB,Cole Beasley;BUF;WR,Marquez Valdes-Scantling;GB;WR,Randall Cobb;GB;WR,Scott Miller;TB;WR,Stefon Diggs;BUF;WR,Dawson Knox;BUF;TE,Tyler Higbee;LAR;TE,
VEGASDFS (11),101.12,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Aaron Jones;GB;RB,D'Onta Foreman;TEN;RB,Giovani Bernard;TB;RB,Allen Lazard;GB;WR,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Josiah Deguara;GB;TE,
nthistogether (4),101.02,Matthew Stafford;LAR;QB,Patrick Mahomes;KC;QB,Giovani Bernard;TB;RB,Joe Mixon;CIN;RB,Brandon Aiyuk;SF;WR,Breshad Perriman;TB;WR,Isaiah McKenzie;BUF;WR,Odell Beckham;LAR;WR,George Kittle;SF;TE,Rob Gronkowski;TB;TE,
pnkflyd898 (4),101,Aaron Rodgers;GB;QB,Ryan Tannehill;TEN;QB,Aaron Jones;GB;RB,Joe Mixon;CIN;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Julio Jones;TEN;WR,Nick Westbrook-Ikhine;TEN;WR,Van Jefferson;LAR;WR,Anthony Firkser;TEN;TE,
UFtre1,100.92,Matthew Stafford;LAR;QB,Patrick Mahomes;KC;QB,Derrick Henry;TEN;RB,Jerick McKinnon;KC;RB,Sony Michel;LAR;RB,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Odell Beckham;LAR;WR,Blake Bell;KC;TE,Tyler Higbee;LAR;TE,
mpuntsch (2),100.86,Josh Allen;BUF;QB,Aaron Jones;GB;RB,Clyde Edwards-Helaire;KC;RB,Elijah Mitchell;SF;RB,Ke'Shawn Vaughn;TB;RB,Brandon Aiyuk;SF;WR,Byron Pringle;KC;WR,Odell Beckham;LAR;WR,Stefon Diggs;BUF;WR,Anthony Firkser;TEN;TE,
kscoop (15),100.82,Patrick Mahomes;KC;QB,Jerick McKinnon;KC;RB,Brandon Aiyuk;SF;WR,Byron Pringle;KC;WR,Deebo Samuel;SF;WR,Demarcus Robinson;KC;WR,Scott Miller;TB;WR,Tyler Johnson;TB;WR,George Kittle;SF;TE,Rob Gronkowski;TB;TE,
Quasi (5),100.76,Tom Brady;TB;QB,Jerick McKinnon;KC;RB,Joe Mixon;CIN;RB,Ke'Shawn Vaughn;TB;RB,Byron Pringle;KC;WR,Cyril Grayson;TB;WR,Mike Evans;TB;WR,Scott Miller;TB;WR,Tyler Johnson;TB;WR,Rob Gronkowski;TB;TE,
Chitownatlien,100.62,Joe Burrow;CIN;QB,Trey Lance;SF;QB,Cam Akers;LAR;RB,Elijah Mitchell;SF;RB,Ke'Shawn Vaughn;TB;RB,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Tee Higgins;CIN;WR,Van Jefferson;LAR;WR,C.J. Uzomah;CIN;TE,
bacqueen (9),100.56,Tom Brady;TB;QB,Darrel Williams;KC;RB,Jerick McKinnon;KC;RB,Leonard Fournette;TB;RB,Allen Lazard;GB;WR,Davante Adams;GB;WR,Mike Evans;TB;WR,Tyler Boyd;CIN;WR,Tyler Johnson;TB;WR,Marcedes Lewis;GB;TE,
bacqueen (16),100.54,Matthew Stafford;LAR;QB,Ryan Tannehill;TEN;QB,Aaron Jones;GB;RB,Darrel Williams;KC;RB,Derrick Henry;TEN;RB,Davante Adams;GB;WR,Julio Jones;TEN;WR,Marquez Valdes-Scantling;GB;WR,Cameron Brate;TB;TE,Dawson Knox;BUF;TE,
mkmarko (5),100.5,Aaron Rodgers;GB;QB,Trey Lance;SF;QB,Aaron Jones;GB;RB,Joe Mixon;CIN;RB,Sony Michel;LAR;RB,Brandon Aiyuk;SF;WR,Isaiah McKenzie;BUF;WR,Ja'Marr Chase;CIN;WR,Tee Higgins;CIN;WR,George Kittle;SF;TE,
gergIndo,100.5,Aaron Rodgers;GB;QB,Devin Singletary;BUF;RB,Elijah Mitchell;SF;RB,Giovani Bernard;TB;RB,Deebo Samuel;SF;WR,Gabriel Davis;BUF;WR,Jauan Jennings;SF;WR,Randall Cobb;GB;WR,Dawson Knox;BUF;TE,O.J. Howard;TB;TE,
terrystarkey,100.46,Tom Brady;TB;QB,D'Onta Foreman;TEN;RB,Darrel Williams;KC;RB,Leonard Fournette;TB;RB,Ronald Jones;TB;RB,Breshad Perriman;TB;WR,Davante Adams;GB;WR,Julio Jones;TEN;WR,Odell Beckham;LAR;WR,Rob Gronkowski;TB;TE,
tbirdsboys,100.36,Tom Brady;TB;QB,Cam Akers;LAR;RB,Jerick McKinnon;KC;RB,Leonard Fournette;TB;RB,Byron Pringle;KC;WR,Isaiah McKenzie;BUF;WR,Mike Evans;TB;WR,Tyler Johnson;TB;WR,Anthony Firkser;TEN;TE,Dawson Knox;BUF;TE,
mooseisloose (3),100.36,Tom Brady;TB;QB,Clyde Edwards-Helaire;KC;RB,Leonard Fournette;TB;RB,Deebo Samuel;SF;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Tyler Boyd;CIN;WR,Tyler Johnson;TB;WR,Cameron Brate;TB;TE,Travis Kelce;KC;TE,
gopanda,100.34,Matthew Stafford;LAR;QB,Tom Brady;TB;QB,AJ Dillon;GB;RB,Giovani Bernard;TB;RB,Davante Adams;GB;WR,Nick Westbrook-Ikhine;TEN;WR,Tyler Boyd;CIN;WR,Tyreek Hill;KC;WR,Josiah Deguara;GB;TE,Tyler Higbee;LAR;TE,
Fame69,100.32,Joe Burrow;CIN;QB,Elijah Mitchell;SF;RB,Joe Mixon;CIN;RB,Brandon Aiyuk;SF;WR,Cooper Kupp;LAR;WR,Deebo Samuel;SF;WR,Emmanuel Sanders;BUF;WR,Nick Westbrook-Ikhine;TEN;WR,George Kittle;SF;TE,Rob Gronkowski;TB;TE,
fasman247 (19),100.24,Joe Burrow;CIN;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Tyler Boyd;CIN;WR,C.J. Uzomah;CIN;TE,Cameron Brate;TB;TE,Geoff Swaim;TEN;TE,
OnearmSteve (5),100.16,Joe Burrow;CIN;QB,Tom Brady;TB;QB,Cam Akers;LAR;RB,Jerick McKinnon;KC;RB,Cooper Kupp;LAR;WR,Isaiah McKenzie;BUF;WR,Ja'Marr Chase;CIN;WR,Jauan Jennings;SF;WR,Mecole Hardman;KC;WR,C.J. Uzomah;CIN;TE,
jtrieb,100.14,Matthew Stafford;LAR;QB,Tom Brady;TB;QB,Aaron Jones;GB;RB,Ke'Shawn Vaughn;TB;RB,Sony Michel;LAR;RB,Allen Lazard;GB;WR,Davante Adams;GB;WR,Tyler Boyd;CIN;WR,C.J. Uzomah;CIN;TE,Tyler Higbee;LAR;TE,
Rotobowser (3),100.1,Aaron Rodgers;GB;QB,Ryan Tannehill;TEN;QB,Aaron Jones;GB;RB,Clyde Edwards-Helaire;KC;RB,Leonard Fournette;TB;RB,Allen Lazard;GB;WR,Breshad Perriman;TB;WR,Marquez Valdes-Scantling;GB;WR,Tyreek Hill;KC;WR,Josiah Deguara;GB;TE,
NFLMovingAvg (6),100.06,Tom Brady;TB;QB,Giovani Bernard;TB;RB,Leonard Fournette;TB;RB,Byron Pringle;KC;WR,Cyril Grayson;TB;WR,Julio Jones;TEN;WR,Tee Higgins;CIN;WR,Tyler Johnson;TB;WR,Cameron Brate;TB;TE,Rob Gronkowski;TB;TE,
omargutierrez (14),99.72,Matthew Stafford;LAR;QB,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Jerick McKinnon;KC;RB,Sony Michel;LAR;RB,Byron Pringle;KC;WR,Cole Beasley;BUF;WR,Marquez Valdes-Scantling;GB;WR,Stefon Diggs;BUF;WR,Rob Gronkowski;TB;TE,
bmckee (4),99.72,Joe Burrow;CIN;QB,Joe Mixon;CIN;RB,Samaje Perine;CIN;RB,Davante Adams;GB;WR,Equanimeous St. Brown;GB;WR,Ja'Marr Chase;CIN;WR,Marquez Valdes-Scantling;GB;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,Tyler Higbee;LAR;TE,
DMC72 (13),99.66,Tom Brady;TB;QB,AJ Dillon;GB;RB,Jerick McKinnon;KC;RB,Ke'Shawn Vaughn;TB;RB,Leonard Fournette;TB;RB,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Tyler Johnson;TB;WR,Rob Gronkowski;TB;TE,Travis Kelce;KC;TE,
Kwatz73,99.56,Josh Allen;BUF;QB,AJ Dillon;GB;RB,Aaron Jones;GB;RB,Devin Singletary;BUF;RB,Emmanuel Sanders;BUF;WR,Randall Cobb;GB;WR,Stefon Diggs;BUF;WR,Tyler Johnson;TB;WR,George Kittle;SF;TE,Josiah Deguara;GB;TE,
plustin (12),99.56,Josh Allen;BUF;QB,Cam Akers;LAR;RB,Clyde Edwards-Helaire;KC;RB,Giovani Bernard;TB;RB,Cole Beasley;BUF;WR,Emmanuel Sanders;BUF;WR,Mike Evans;TB;WR,Odell Beckham;LAR;WR,Scott Miller;TB;WR,Dawson Knox;BUF;TE,
im50tyson (23),99.5,Aaron Rodgers;GB;QB,Jimmy Garoppolo;SF;QB,Aaron Jones;GB;RB,Clyde Edwards-Helaire;KC;RB,A.J. Brown;TEN;WR,Allen Lazard;GB;WR,Brandon Aiyuk;SF;WR,Scott Miller;TB;WR,Tyler Boyd;CIN;WR,Travis Kelce;KC;TE,
VEGASDFS (3),99.42,Joe Burrow;CIN;QB,Ryan Tannehill;TEN;QB,Aaron Jones;GB;RB,Jerick McKinnon;KC;RB,Davante Adams;GB;WR,Demarcus Robinson;KC;WR,Ja'Marr Chase;CIN;WR,Marquez Valdes-Scantling;GB;WR,Anthony Firkser;TEN;TE,C.J. Uzomah;CIN;TE,
im50tyson (22),99.42,Patrick Mahomes;KC;QB,Ryan Tannehill;TEN;QB,Clyde Edwards-Helaire;KC;RB,Derrick Henry;TEN;RB,A.J. Brown;TEN;WR,Julio Jones;TEN;WR,Scott Miller;TB;WR,Stefon Diggs;BUF;WR,Anthony Firkser;TEN;TE,Cameron Brate;TB;TE,
Eaglezzz (11),99.34,Matthew Stafford;LAR;QB,Ryan Tannehill;TEN;QB,Cam Akers;LAR;RB,Sony Michel;LAR;RB,A.J. Brown;TEN;WR,Demarcus Robinson;KC;WR,Van Jefferson;LAR;WR,Anthony Firkser;TEN;TE,Travis Kelce;KC;TE,Tyler Higbee;LAR;TE,
